2018/02/2004,21.92,0,1,0,0,33.842,5.09
2018/02/2002,21.89,0.02,1,0,0,33.837,5.09
2018/02/2001,21.88,0.1,1,0,0,33.771,5.09
2018/02/2003,21.89,0.02,1,0,0,33.837,5.09
2018/02/2006,12.29,0.37,6.2,0,4.3,33.754,4.65
2018/02/2005,21.92,0,1,0,0,33.842,5.09
2018/02/2007,10.86,0.41,11.4,0,6,33.761,3.95
2019/04/2005,12.71,2.08,30.6,0.03,23,33.984,0.85
2018/06/2014,22.61,0.2,1,0,0,33.726,5.02
2018/04/2012,23.27,0.22,1,0,0,34.221,5.02
2018/04/2008,22.32,0.2,1,0,0,33.999,5.14
2018/04/2006,17.83,0.78,7,0.33,5.9,34.136,4.04
2018/02/2010,16.67,0.04,0.3,0,0,33.753,5.83
2018/02/2009,17.21,0,0,0,0,33.754,5.84
2018/04/2005,15.73,1.43,14.6,0.06,15.5,34.117,2.49
2018/04/2007,14.38,1.95,23.2,0.08,23.2,34.103,1.7
2018/04/2007,12.94,2.07,27.2,0.04,24.5,34.093,1.41
2018/04/2010,22.33,0.17,1,0,0,33.973,5.12
2018/04/2009,22.32,0.2,1,0,0,33.996,5.14
2018/04/2008,21.71,0.21,1.5,0,0,34.014,5.23
2018/04/2008,21.03,0.22,2,0,0,34.038,5.34
2018/04/2011,22.74,0.16,1,0,0,34.201,5.04
2018/04/2010,22.33,0.17,1,0,0,33.973,5.12
2018/04/2011,22.66,0.15,1,0,0,34.198,5.04
2018/04/2022,17.2,0.11,1,0,0.2,33.51,6.05
2018/04/2018,23.95,0.17,1,0,0,34.252,4.93
2018/04/2016,23.69,0.21,1,0,0,34.239,5.01
2018/04/2014,19.46,0.26,2,0.4,0.6,34.1,4.81
2018/04/2013,19.62,0.25,2,0.38,0.6,34.102,4.82
2018/04/2015,23.31,0.22,1,0,0,34.223,5.02
2018/04/2017,23.95,0.17,1,0,0,34.252,4.93
2018/04/2016,23.65,0.22,1,0,0,34.237,5.02
2018/04/2020,15.81,0.2,1.2,0,0,33.521,5.91
2018/04/2019,11.59,0.33,13.5,0,0,33.557,4.35
2018/04/2019,10.82,0.21,16,0,1.9,33.581,3.61
2018/04/2021,17.51,0.11,1,0,0.2,33.536,6.02
2018/04/2020,13.2,0.34,4.5,0,0,33.537,5.33
2018/06/2012,25.18,0.15,0,0,0,34.437,4.8
2018/06/2010,24.92,0.13,0,0.02,0.1,34.421,4.85
2018/06/2009,25.18,0.17,0,0,0,34.437,4.8
2018/06/2011,23.32,0.22,0.5,0.01,0.1,34.371,4.9
2018/06/2011,21.35,0.35,1,0,0,34.342,4.96
2018/06/2013,16.11,0.35,2,0,0,33.446,6.04
2018/06/2013,14.04,0.33,3.3,0,0,33.479,5.61
2018/10/2022,18.04,0.69,4.1,0.44,3.6,34.168,4.39
2018/06/2024,21.27,0.17,1.5,0,0,33.705,5.39
2018/06/2018,17.18,0.2,1,0,0,33.755,5.84
2018/06/2016,14.82,0.3,2.6,0,0.1,33.762,5.47
2018/06/2015,10.55,2.31,37.2,0.05,28.1,33.853,1.25
2018/06/2014,21.09,0.2,1,0,0,33.641,5.41
2018/06/2015,23,0.2,2,0,0,33.727,5.01
2018/06/2017,12.77,0.86,10.5,0.18,8.8,33.772,4.09
2018/06/2017,11.23,2,29.8,0.07,24.9,33.805,1.8
2018/06/2022,11.48,2.54,39.6,0.05,28.2,34.09,0.42
2018/06/2020,22.59,0.17,2,0,0,33.728,5.04
2018/06/2019,19.18,0.17,1,0,0,33.7,5.84
2018/06/2021,22.64,0.17,2,0,0,33.581,5.03
2018/06/2023,11.69,2.19,32.1,0.04,26.1,34.088,1.34
2018/10/2018,14.8,2.23,23.5,0.09,23,34.209,1.35
2018/10/2015,13.43,2.36,27.3,0.12,24.4,34.303,0.83
2018/10/2014,14.11,2.21,24.5,0.12,23,34.253,1.07
2018/10/2016,25.33,0.31,2,0.09,0,34.403,4.79
2018/10/2017,25.33,0.31,2,0.09,0,34.403,4.79
2018/10/2020,16.74,1.02,8,0.3,9.3,34.15,3.55
2018/10/2019,16.25,1.82,16.6,0.25,17.9,34.17,1.75
2018/10/2021,22.95,0.32,0.9,0.03,0,34.329,5.21
2019/02/2012,24.59,0.26,1,0.08,0,34.212,4.92
2018/10/2029,25.41,0.25,0,0.03,0,34.545,4.78
2018/10/2026,25.42,0.2,0,0.03,0,34.552,4.78
2018/10/2024,25.41,0.26,0,0.03,0,34.544,4.78
2018/10/2023,24.61,0.28,0.2,0.03,0,34.441,5.03
2018/10/2025,25.42,0.2,0,0.03,0,34.552,4.78
2018/10/2028,20.17,0.39,3.4,0,0,34.336,4.45
2018/10/2027,18.39,0.44,7,0,0.1,34.326,3.68
2019/02/2010,25.26,0.24,1,0.08,0,34.403,4.8
2019/02/2008,17.17,0.46,6.1,0.1,0,34.132,4.27
2019/02/2007,17.44,0.46,6,0.1,0,34.133,4.28
2019/02/2009,24.94,0.25,1,0.08,0,34.31,4.86
2019/02/2011,25.27,0.25,1.1,0.08,0,34.403,4.8
2019/04/2003,24.08,0.15,1,0,0,33.979,4.87
2019/04/2002,24.08,0.15,1,0,0,33.979,4.87
2019/04/2002,11.57,2.43,39.9,0.05,25.1,34.016,0.24
2019/04/2003,24.08,0.17,1,0,0,33.982,4.98
2019/04/2004,22.91,0.17,1,0,0,33.908,5.2
2019/04/2004,20.81,0.17,1,0,0,33.828,5.51
2019/07/2017,10.23,1.8,22.1,0.04,18.6,33.668,3.77
2019/04/2013,25.42,0.13,0,0,0,34.595,4.76
2019/04/2008,25.41,0.13,0,0,0,34.595,4.74
2019/04/2006,13.73,0.98,14.9,0.03,8.7,33.982,2.82
2019/04/2005,12.45,2.28,36,0.12,23.5,33.991,0.41
2019/04/2007,17,0.41,4,0.01,0,33.986,4.91
2019/04/2006,13.2,1.62,23.6,0.02,19.3,33.981,1.63
2019/04/2007,16.88,0.42,4.3,0.01,0.1,33.986,4.82
2019/04/2010,11.41,2.45,37.6,0.14,24.5,34.107,0.38
2019/04/2009,11.97,2.05,32.6,0.24,21.6,34.1,0.86
2019/04/2008,21.34,0.23,1.9,0,0,34.249,5.45
2019/04/2010,25.42,0.13,0,0,0,34.595,4.76
2019/04/2011,23.95,0.17,0.9,0,0,34.434,5.08
2019/04/2017,13.56,0.45,11.8,0.11,1.7,34.119,3.37
2019/04/2015,12.08,1.36,26.3,0.09,12.9,34.102,1.57
2019/04/2014,25.41,0.13,0,0,0,34.595,4.74
2019/04/2016,13.31,1.44,24.1,0.1,14.2,34.108,1.3
2019/07/2013,18.29,0.2,2,0,0,33.49,6.02
2019/07/2012,18.29,0.2,2,0,0,33.5,5.71
2019/07/2011,18.29,0.2,2,0,0,33.493,5.93
2019/07/2015,9.55,2.31,34.5,0.01,23.9,33.914,2.38
2019/07/2014,17.48,0.24,2.3,0,0,33.473,6.07
2019/07/2016,9.88,2,26.4,0.1,21.1,33.749,3.5
2019/07/2026,18.68,0.31,1,0,0,33.53,5.3
2019/07/2022,11.4,1.86,26.7,0.04,23,33.798,2.16
2019/07/2019,10.78,1.48,16,0,14.3,33.564,4.36
2019/07/2018,11.74,1.01,8.8,0.01,8,33.483,5.22
2019/07/2021,16.7,0.39,1.4,0.08,0.2,33.506,5.34
2019/07/2020,10.54,1.64,19,0,16.4,33.62,3.99
2019/07/2024,15.01,0.25,1.9,0,0.3,33.745,5.52
2019/07/2023,18.82,0.24,1,0,0,33.53,5.48
2019/07/2025,17.49,0.13,0,0,0,33.736,5.84
2019/11/2013,10.29,1.78,25.7,0.02,20.2,33.708,3.34
2019/11/2009,18.28,0.16,1,0.03,0,33.54,5.52
2019/11/2007,18.15,0.13,2,0,0,33.54,5.57
2019/11/2005,16.22,0.17,2.5,0,0.4,33.526,5.67
2019/11/2004,13.56,0.28,3.7,0.01,0.9,33.511,5.79
2019/11/2006,12.14,0.7,10.6,0.04,7.5,33.499,4.65
2019/11/2008,18.18,0.13,1.7,0.01,0,33.54,5.55
2019/11/2011,9.37,2.39,40.2,0.06,25.8,33.918,2.06
2019/11/2010,10.17,2.03,30.3,0.01,22.4,33.777,2.78
2019/11/2012,18.28,0.16,1,0.03,0,33.54,5.52
2019/11/2015,10.73,1.31,16.5,0.01,14.6,33.588,4.27
2019/11/2014,10.43,1.58,22,0.03,18,33.67,3.76
2019/11/2017,13.41,0.49,3.9,0.08,0.6,33.443,5.9
2019/11/2016,11.71,0.76,6.5,0.03,6.2,33.476,5.32
2019/11/2018,16.03,0.31,2.9,0,0,33.456,6.13
